#{"t_start": 1764628579.8160498, "env_id": "None"}
r,l,t
-5672.102113,340,867.155831
-7306.503384,228,868.179459
-8476.381792,330,868.292548
-2930.295126,70,868.31559
-9778.000421,374,868.448772
-6091.671884,183,868.510904
-3102.024859,172,868.570255
-8307.973145,362,868.693661
-144.936339,1,868.694127
-16057.665821,480,869.913932
-138.045092,1,869.914635
-6640.226867,133,869.968621
-2337.17093,60,869.98875
-11968.370324,374,870.120374
-144.815735,1,870.12086
-8698.378412,379,870.253875
-151.115723,1,870.254402
-141.729044,1,870.254887
-135.89746,1,870.25536
-2482.286439,49,870.273998
-7270.987491,192,870.336481
-139.978358,1,870.336896
-1622.020306,30,870.346384
-5574.25831,135,870.392759
-9915.970892,354,870.520647
-162.948731,1,870.521154
-136.11396,1,870.521568
-2981.816508,72,870.54643
-134.357672,1,870.546917
-133.502683,1,870.547305
-13167.697027,427,871.615515
-2466.905498,261,871.714878
-4849.200368,210,871.78941
-6510.547112,229,871.872471
-143.305776,1,871.872962
-3729.774941,232,871.953725
-2215.707824,61,871.975071
-8928.725591,215,872.050941
-309.410484,5,872.054276
-4342.913338,140,872.102053
-13195.436412,434,872.252317
-6071.500854,373,873.316944
-3079.555114,204,873.38975
-2782.268466,117,873.428296
-6113.632465,356,873.554098
-165.802228,1,873.554618
-139.604747,1,873.555156
-144.104213,1,873.555654
-8434.916113,380,873.689839
-13788.790093,425,873.837704
-6726.751299,152,873.892403
-11443.747543,227,875.000806
-15054.321839,513,875.182319
-10669.320942,301,875.288619
-16153.130101,556,875.480764
-146.341139,1,875.481219
-148.810965,1,875.481603
-3850.90562,150,875.534661
-9124.188685,359,875.658692
-7664.878404,292,876.914032
-138.731453,1,876.915129
-5099.646139,104,876.955851
-11545.810628,318,877.06503
-144.121605,1,877.065479
-154.687633,1,877.065865
-974.546457,26,877.075089
-1421.948839,26,877.084114
-162.361406,1,877.084559
-4732.080273,132,877.131761
-144.100746,1,877.13223
-1219.080919,208,877.20166
-143.380256,1,877.202133
-3434.757014,139,877.268034
-6051.538862,129,877.321052
-145.223182,1,877.321575
-143.384925,1,877.321985
-2275.139179,48,877.340158
-147.015651,1,877.340647
-140.402387,1,877.341063
-136.299082,1,877.341596
-11968.33787,221,877.425232
-3388.953113,289,877.529628
-151.557141,1,877.530099
-143.69532,1,877.5305
-7390.12079,305,878.602141
-12433.626214,248,878.690426
-4293.141919,167,878.75102
-5109.56866,99,878.785296
-3808.890618,97,878.821639
-160.804874,1,878.822087
-155.700174,1,878.82248
-1261.362904,33,878.833962
-6962.442494,215,878.909272
-144.273307,1,878.909771
-153.701565,1,878.910264
-7480.82164,272,879.006462
-154.115403,1,879.007345
-3487.192912,225,879.086916
-7958.70885,275,879.181037
-154.63662,1,879.181565
-2880.319606,80,879.208276
-142.631574,1,879.208713
-12081.335503,236,880.213961
-157.430913,1,880.214406
-1491.689389,135,880.260042
-2079.333771,37,880.272259
-12813.012444,226,880.349064
-151.303835,1,880.349573
-146.936771,1,880.350001
-151.661101,1,880.35042
-4577.996316,186,880.416869
-1028.739673,28,880.427288
-18972.380652,403,880.564173
-149.938612,1,880.564678
-139.755438,1,880.565102
-9613.260503,379,880.692792
-132.561307,1,880.693387
-151.040374,1,880.694095
-154.372857,1,880.69456
-156.733133,1,880.694963
-2895.159704,47,880.711092
-148.116922,1,880.711533
-147.880941,1,880.711914
-154.542251,1,880.712289
-158.688421,1,880.712658
-155.80624,1,880.713022
-147.706558,1,880.713379
-10383.429788,335,880.827188
-7581.414496,206,881.834388
-152.180437,1,881.834828
-149.108324,1,881.83521
-7439.015527,302,881.946469
-155.60225,1,881.946974
-146.364662,1,881.947398
-153.936508,1,881.947857
-141.727222,1,881.948298
-5620.527081,250,882.038476
-12475.304651,275,882.135259
-9906.084261,177,882.193585
-146.624882,1,882.194033
-9665.450735,350,882.313406
-3250.099429,60,882.333415
-160.786538,1,882.333961
-5775.601272,210,882.404703
-142.77143,1,882.405193
-8271.328196,226,882.482277
-161.57525,1,882.482756
-153.025565,1,882.483157
-142.992622,1,882.483545
-2709.946704,84,882.51133
-10945.56685,314,883.55353
-142.705291,1,883.554058
-140.866269,1,883.554486
-10959.367909,197,883.623196
-17860.938897,305,883.732449
-145.744047,1,883.732894
-6789.867208,119,883.771428
-139.549002,1,883.771818
-5840.790856,187,883.837087
-6447.402305,215,883.910755
-165.588862,1,883.911189
-1983.849375,45,883.92716
-162.568672,1,883.927561
-3670.022219,187,883.990826
-163.096561,1,883.991385
-6745.332097,219,884.066756
-5904.581171,143,884.115388
-7300.757281,223,885.109683
-137.758205,1,885.11014
-150.593723,1,885.110595
-130.091834,1,885.111036
-145.841887,1,885.111439
-136.176613,1,885.111876
-159.719706,1,885.112287
-141.587749,1,885.112677
-158.164585,1,885.113045
-7566.700797,142,885.163334
-136.923832,1,885.163734
-144.672762,1,885.164109
-156.438337,1,885.16449
-12253.429411,300,885.269244
-162.018221,1,885.269709
-12364.462903,309,885.373571
-146.734557,1,885.374005
-16158.671631,290,885.473435
-10379.736357,185,885.535751
-4173.448276,154,885.589157
-160.556299,1,885.589586
-142.501235,1,885.589965
-6769.073122,129,885.63316
-2386.85453,83,885.660855
-13230.837518,346,885.778123
-129.858767,1,885.778564
-8316.944163,155,886.78631
-147.812881,1,886.7868
-149.237978,1,886.787207
-157.376622,1,886.787609
-2616.449882,49,886.80402
-150.368625,1,886.804504
-152.80595,1,886.804909
-153.734397,1,886.805287
-132.749698,1,886.805663
-7011.157535,165,886.862511
-142.861754,1,886.862956
-778.127183,18,886.868554
-8509.753905,178,886.931465
-141.45171,1,886.931957
-8034.649013,231,887.013274
-2769.371412,73,887.038751
-9933.291288,310,887.14547
-142.272963,1,887.145918
-134.600665,1,887.146307
-153.254858,1,887.14668
-2089.256474,51,887.163957
-4031.179625,190,887.230509
-151.392235,1,887.231032
-7249.081804,218,887.307468
-151.847979,1,887.308046
-141.431313,1,887.308489
-6893.116943,193,887.372551
-133.9359,1,887.373034
-139.700755,1,887.373443
-161.650999,1,887.373834
-5218.599762,143,887.422966
-146.343008,1,887.423382
-145.823452,1,887.423767
-145.382402,1,887.424138
-138.235843,1,887.424509
-708.981152,133,888.3946
-149.069401,1,888.395101
-141.0676,1,888.395498
-132.418511,1,888.395896
-4084.16193,294,888.49664
-139.714468,1,888.497062
-8486.617743,393,888.629532
-161.176052,1,888.629971
-135.608304,1,888.630348
-157.684902,1,888.630727
-155.650704,1,888.6311
-7428.741319,241,888.712372
-145.011758,1,888.712812
-130.656976,1,888.713185
-6141.994444,271,888.807638
-137.221488,1,888.808104
-7547.612941,280,888.904673
-10969.560164,410,889.043078
-3144.174686,269,890.036785
-161.422142,1,890.037256
-13252.791478,410,890.172633
-4963.697908,307,890.275946
-7956.270296,362,890.396672
-15013.648177,390,890.524668
-5463.327217,195,890.588582
-12342.486485,260,891.583747
-139.548005,1,891.584193
-8807.465567,325,891.690571
-158.353341,1,891.691045
-132.382518,1,891.691435
-134.566306,1,891.691821
-146.673838,1,891.692196
-139.156169,1,891.692584
-138.731894,1,891.692979
-141.409467,1,891.693464
-3377.632624,95,891.723666
-10691.151845,540,891.927544
-5413.628541,192,891.995811
-8557.186622,202,892.06685
-9336.366735,409,892.313934
-9585.903709,379,893.397936
-156.242281,1,893.398646
-14853.399279,441,893.561301
-163.055527,1,893.561796
-156.58237,1,893.562194
-9830.652446,212,893.636991
-134.757958,1,893.637443
-144.737593,1,893.637837
-134.663043,1,893.638226
-146.344533,1,893.638594
-136.930524,1,893.638962
-323.89967,5,893.640631
-6526.055971,167,893.698367
-7540.596795,221,893.774597
-1033.117698,31,893.784834
-148.824771,1,893.785238
-5131.270412,227,893.86325
-163.115485,1,893.863747
-136.637889,1,893.864161
-138.593735,1,893.864614
-4756.315151,202,893.930927
-149.09208,1,893.931388
-141.428495,1,893.931801
-2862.994372,197,894.002419
-4115.621344,107,894.040331
-144.499454,1,894.040805
-162.942846,1,894.041203
-8182.318828,358,895.143846
-7080.65888,179,895.207541
-3240.975079,179,895.269169
-157.352462,1,895.269645
-4680.331623,137,895.317798
-148.289842,1,895.318239
-143.595032,1,895.318622
-12283.251215,546,895.509007
-6009.218394,274,895.608091
-136.436213,1,895.608547
-10371.940456,385,895.745731
-4334.110585,218,896.792832
-131.229141,1,896.793406
-154.94039,1,896.793878
-148.986728,1,896.794379
-3278.628932,124,896.838592
-154.400989,1,896.83902
-8153.203554,332,896.956156
-2934.329606,264,897.049296
-153.593075,1,897.049735
-143.114711,1,897.050115
-140.650193,1,897.050491
-138.912613,1,897.050865
-147.671871,1,897.051241
-139.179319,1,897.051617
-151.924113,1,897.052078
-3646.981335,89,897.083753
-5410.196574,370,897.212285
-157.310404,1,897.212811
-5135.739885,206,897.286389
-7269.882047,420,897.443786
-151.351146,1,897.444243
-151.769924,1,897.444633
-147.801646,1,897.445304
-147.013274,1,897.445755
-159.983126,1,897.44614
-146.810304,1,897.446529
-145.248021,1,897.446906
-13658.733923,315,898.600844
-144.210433,1,898.601715
-141.445773,1,898.602187
-5107.342165,209,898.675782
-10089.856566,197,898.744293
-149.140719,1,898.744763
-8268.713155,275,898.837155
-160.297465,1,898.83762
-6146.16365,170,898.896475
-2122.420994,65,898.920417
-136.162711,1,898.920866
-1566.405803,108,898.957674
-1789.558977,50,898.974641
-8925.714897,369,899.10479
-152.83428,1,899.105291
-8851.807132,223,899.183659
-18255.904466,423,900.227943
-145.131604,1,900.228441
-160.712807,1,900.228855
-387.192695,6,900.230902
-159.799381,1,900.231304
-5831.714351,141,900.278697
-145.095395,1,900.27924
-159.379731,1,900.27965
-132.166527,1,900.280032
-136.793886,1,900.280415
-153.233514,1,900.280821
-157.591915,1,900.281206
-2979.560171,195,900.345753
-148.156934,1,900.346244
-5864.710468,292,900.445909
-13007.365955,413,900.581256
-141.253741,1,900.581764
-12636.721711,242,900.663758
-141.702765,1,900.664276
-8624.504923,229,900.74081
-156.994459,1,900.7413
-1470.149223,172,900.797478
-9569.858977,316,901.835694
-141.629946,1,901.836276
-7314.272452,189,901.90843
-3425.388324,136,901.955828
-7336.330825,194,902.028603
-136.169834,1,902.029639
-158.70765,1,902.030153
-151.097567,1,902.030616
-5894.670281,190,902.096503
-160.478447,1,902.09695
-148.88508,1,902.09733
-10934.679628,221,902.176262
-153.927187,1,902.177133
-139.532366,1,902.177653
-8003.559576,199,902.248454
-3421.542564,239,902.332952
-2021.759694,162,902.387325
-152.320588,1,902.38776
-148.367814,1,902.388156
-143.394692,1,902.388552
-138.75893,1,902.38895
-145.512003,1,902.389353
-873.219152,170,902.446962
-15626.142282,441,903.527657
-3875.418726,216,903.5997
-7346.832957,150,903.648908
-3840.16437,218,903.723433
-6639.620351,386,903.866212
-160.842104,1,903.866721
-156.299596,1,903.867134
-144.523217,1,903.867531
-5320.222621,149,903.919608
-3239.91652,205,903.990565
-1388.715492,24,903.998674
-4523.823934,98,904.03293
-4890.873014,284,905.02499
-2448.80144,67,905.050486
-150.148745,1,905.051118
-161.895559,1,905.051912
-136.297009,1,905.052372
-3120.576308,111,905.089807
-153.136784,1,905.090273
-144.710638,1,905.090652
-142.35833,1,905.091029
-8262.570627,268,905.181617
-159.304846,1,905.182105
-141.203354,1,905.182516
-140.478194,1,905.182917
-156.657069,1,905.183311
-9141.881901,356,905.301549
-5478.11741,97,905.33354
-4824.609368,325,905.445418
-9772.644725,463,905.618675
-155.515144,1,905.619145
-166.024814,1,905.619528
-3314.725225,167,905.675735
-133.672927,1,905.67621
-134.692887,1,905.676616
-9722.444826,441,906.713481
-140.179861,1,906.713955
-155.686844,1,906.714352
-140.848387,1,906.71477
-144.01027,1,906.715169
-8839.624727,334,906.825733
-138.630989,1,906.826203
-6769.183566,260,906.913142
-144.342326,1,906.913617
-9696.694744,357,907.030894
-4281.576884,205,907.101982
-161.551037,1,907.102449
-157.320635,1,907.102836
-145.941816,1,907.103227
-3400.415316,151,907.156912
-1868.197398,169,907.215826
-162.77059,1,907.216312
-149.745421,1,907.216725
-156.925354,1,907.217116
-156.762468,1,907.217492
-5026.509597,315,908.26932
-2432.99404,69,908.292664
-6944.844438,282,908.393297
-1803.443912,58,908.413991
-4836.134741,278,908.509557
-456.056876,163,908.569313
-6336.484419,214,908.643918
-5357.286862,107,908.755943
-5095.262346,126,908.802179
-10860.473114,274,908.899233
-143.635756,1,908.899659
-140.54034,1,908.900046
-3468.356503,209,908.975312
-6559.606075,380,910.084917
-9448.211576,298,910.193309
-1035.488122,96,910.228627
-2202.30833,108,910.273226
-159.706204,1,910.273967
-5051.04442,353,910.420888
-2968.897821,77,910.452363
-145.209014,1,910.452829
-154.310872,1,910.453228
-12218.070127,224,910.529587
-155.281238,1,910.530037
-5013.750885,329,910.646873
-161.152297,1,910.647427
-7538.034385,182,910.709369
-7931.205043,253,911.745799
-3931.850357,115,911.782603
-3788.496965,131,911.827982
-148.326234,1,911.828475
-136.063892,1,911.828907
-556.328126,141,911.874158
-157.908212,1,911.874608
-149.24818,1,911.875014
-11653.663351,309,911.974621
-1791.92807,60,911.994522
-140.753332,1,911.99501
-143.956243,1,911.995414
-9020.784286,358,912.113364
-7331.52005,309,912.228924
-10338.642042,363,912.35344
-134.722878,1,912.353916
-134.000641,1,912.354311
-143.012088,1,912.354692
-133.571336,1,912.355072
-1871.233287,32,912.365597
-1547.888798,26,912.374018
-4307.685388,104,912.409353
-2874.423497,110,913.424316
-157.483216,1,913.424763
-138.951992,1,913.425152
-157.004308,1,913.425539
-150.348134,1,913.425918
-160.439526,1,913.426304
-148.519409,1,913.426693
-141.398576,1,913.427064
-3403.755541,72,913.450884
-144.30529,1,913.451282
-141.386892,1,913.451653
-156.794926,1,913.452024
-127.358979,1,913.452394
-8165.604657,344,913.568019
-162.837137,1,913.568488
-161.849121,1,913.568888
-7280.643945,124,913.61067
-156.445251,1,913.611217
-135.212778,1,913.611656
-151.540844,1,913.612093
-146.184437,1,913.612513
-13368.044248,350,913.733158
-8069.554607,370,913.864368
-140.529931,1,913.865023
-144.870297,1,913.86544
-159.799376,1,913.865845
-829.416409,112,913.905769
-158.556047,1,913.906231
-142.423375,1,913.906621
-2199.81766,147,913.959256
-133.189156,1,913.95974
-2868.908175,59,913.980894
-10688.287028,345,914.099986
-142.606999,1,914.100458
-6019.070473,244,915.146634
-161.086043,1,915.147093
-136.142611,1,915.14747
-745.125734,20,915.153793
-139.960623,1,915.154187
-1883.717991,91,915.187955
-4949.739773,121,915.230875
-8573.47049,369,915.356367
-12108.763029,410,915.495528
-997.549236,16,915.500547
-148.120074,1,915.500929
-130.361447,1,915.501311
-153.510994,1,915.501694
-420.894504,148,915.549355
-136.759127,1,915.549844
-4107.315393,324,915.653856
-2391.656263,80,915.680352
-11168.509686,272,916.652405
-149.685675,1,916.652904
-6956.337199,247,916.738552
-5182.58865,165,916.802115
-19286.706491,360,916.92604
-8115.430863,274,917.022444
-4301.34928,276,917.117789
-160.035475,1,917.118203
-162.532378,1,917.118599
-153.280705,1,917.119014
-6544.136613,267,917.209094
-167.612232,1,917.209557
-151.007895,1,917.209976
-3620.183221,291,917.30705
-159.764338,1,917.307531
-7331.803811,255,918.361765
-132.201822,1,918.362327
-151.643765,1,918.362721
-158.299792,1,918.363111
-143.955127,1,918.363494
-162.7201,1,918.363946
-158.191578,1,918.364419
-141.773668,1,918.365003
-153.159815,1,918.365521
-151.596984,1,918.365981
-4489.274799,307,918.471438
-136.376689,1,918.471898
-2756.588296,166,918.529784
-1831.01105,37,918.542165
-2493.223039,41,918.555487
-146.924224,1,918.55593
-1913.190092,166,918.614651
-4487.880981,177,918.679388
-144.408746,1,918.679884
-152.240091,1,918.680394
-138.114464,1,918.680838
-158.909448,1,918.681265
-149.175601,1,918.681679
-139.803606,1,918.682077
-154.028026,1,918.682486
-163.700913,1,918.682886
-140.140331,1,918.68328
-4842.190371,123,918.724871
-141.776101,1,918.725351
-163.183307,1,918.725793
-146.98411,1,918.726212
-5829.12653,149,918.775868
-142.64605,1,918.776325
-1999.736476,236,918.853023
-162.288599,1,918.853494
-135.080744,1,918.853886
-4782.094974,193,918.918198
-140.09064,1,918.918662
-154.757082,1,918.919037
-2954.765682,52,918.935949
-4136.353547,198,919.001483
-151.798144,1,919.00194
-12369.278671,247,919.966839
-10001.557403,327,920.076222
-135.19768,1,920.076719
-140.356483,1,920.077271
-4279.567478,237,920.155281
-160.67958,1,920.15578
-151.33919,1,920.156174
-4984.158685,91,920.185711
-139.802236,1,920.186159
-157.390993,1,920.186568
-9331.419926,224,920.25965
-7236.176662,151,920.30977
-7118.505242,184,920.37104
-1623.672279,204,920.437161
-144.4495,1,920.437625
